t	x	y
5.978	-0.403439	-1.55929
5.979	-0.397914	-1.55585
5.98	-0.392382	-1.55242
5.981	-0.386844	-1.54898
5.982	-0.381299	-1.54556
5.983	-0.375747	-1.54213
5.984	-0.37019	-1.53872
5.985	-0.364627	-1.5353
5.986	-0.359059	-1.5319
5.987	-0.353485	-1.5285
5.988	-0.347906	-1.5251
5.989	-0.342322	-1.52171
5.99	-0.336734	-1.51833
5.991	-0.33114	-1.51495
5.992	-0.325543	-1.51158
5.993	-0.319941	-1.50821
5.994	-0.314336	-1.50485
5.995	-0.308726	-1.5015
5.996	-0.303113	-1.49816
5.997	-0.297497	-1.49482
5.998	-0.291877	-1.49149
5.999	-0.286254	-1.48817
6	-0.280628	-1.48485
6.001	-0.274999	-1.48154
6.002	-0.269367	-1.47824
6.003	-0.263733	-1.47495
6.004	-0.258096	-1.47167
6.005	-0.252457	-1.46839
6.006	-0.246816	-1.46512
6.007	-0.241172	-1.46186
6.008	-0.235527	-1.45861
6.009	-0.22988	-1.45537
6.01	-0.224231	-1.45213
6.011	-0.21858	-1.4489
6.012	-0.212928	-1.44568
6.013	-0.207274	-1.44248
6.014	-0.20162	-1.43927
6.015	-0.195963	-1.43608
6.016	-0.190306	-1.4329
6.017	-0.184648	-1.42972
6.018	-0.178988	-1.42656
6.019	-0.173328	-1.4234
6.02	-0.167667	-1.42026
6.021	-0.162005	-1.41712
6.022	-0.156342	-1.41399
6.023	-0.150678	-1.41087
6.024	-0.145014	-1.40776
6.025	-0.13935	-1.40466
6.026	-0.133685	-1.40157
6.027	-0.128019	-1.39848
6.028	-0.122353	-1.39541
6.029	-0.116687	-1.39235
6.03	-0.11102	-1.3893
6.031	-0.105354	-1.38625
6.032	-0.0996865	-1.38322
6.033	-0.0940191	-1.38019
6.034	-0.0883516	-1.37718
6.035	-0.0826839	-1.37417
6.036	-0.0770161	-1.37118
6.037	-0.0713481	-1.36819
6.038	-0.06568	-1.36522
6.039	-0.0600119	-1.36225
6.04	-0.0543436	-1.35929
6.041	-0.0486753	-1.35634
6.042	-0.0430068	-1.35341
6.043	-0.0373383	-1.35048
6.044	-0.0316697	-1.34756
6.045	-0.026001	-1.34465
6.046	-0.0203323	-1.34176
6.047	-0.0146634	-1.33887
6.048	-0.00899444	-1.33599
6.049	-0.00332533	-1.33312
6.05	0.00234392	-1.33026
6.051	0.00801334	-1.32741
6.052	0.0136829	-1.32457
6.053	0.0193528	-1.32174
6.054	0.0250228	-1.31892
6.055	0.0306931	-1.31611
6.056	0.0363637	-1.3133
6.057	0.0420347	-1.31051
6.058	0.047706	-1.30773
6.059	0.0533777	-1.30496
6.06	0.0590499	-1.30219
6.061	0.0647225	-1.29944
6.062	0.0703957	-1.29669
6.063	0.0760695	-1.29396
6.064	0.0817439	-1.29123
6.065	0.0874189	-1.28851
6.066	0.0930947	-1.2858
6.067	0.0987713	-1.2831
6.068	0.104449	-1.28041
6.069	0.110127	-1.27773
6.07	0.115806	-1.27506
6.071	0.121486	-1.27239
6.072	0.127168	-1.26974
6.073	0.13285	-1.26709
6.074	0.138534	-1.26445
6.075	0.144219	-1.26182
6.076	0.149905	-1.2592
6.077	0.155593	-1.25659
6.078	0.161282	-1.25399
6.079	0.166972	-1.25139
6.08	0.172665	-1.2488
6.081	0.178359	-1.24622
6.082	0.184054	-1.24365
6.083	0.189752	-1.24108
6.084	0.195451	-1.23853
6.085	0.201153	-1.23598
6.086	0.206856	-1.23344
6.087	0.212562	-1.2309
6.088	0.21827	-1.22838
6.089	0.22398	-1.22586
6.09	0.229692	-1.22334
6.091	0.235407	-1.22084
6.092	0.241124	-1.21834
6.093	0.246845	-1.21585
6.094	0.252567	-1.21336
6.095	0.258293	-1.21088
6.096	0.264021	-1.20841
6.097	0.269752	-1.20594
6.098	0.275486	-1.20348
6.099	0.281224	-1.20103
6.1	0.286964	-1.19858
6.101	0.292708	-1.19614
6.102	0.298455	-1.1937
6.103	0.304205	-1.19127
6.104	0.309959	-1.18885
6.105	0.315717	-1.18643
6.106	0.321478	-1.18401
6.107	0.327242	-1.1816
6.108	0.333011	-1.17919
6.109	0.338783	-1.17679
6.11	0.34456	-1.17439
6.111	0.35034	-1.172
6.112	0.356124	-1.16961
6.113	0.361913	-1.16723
6.114	0.367705	-1.16485
6.115	0.373502	-1.16247
6.116	0.379304	-1.1601
6.117	0.385109	-1.15773
6.118	0.390919	-1.15536
6.119	0.396734	-1.153
6.12	0.402553	-1.15064
6.121	0.408377	-1.14828
6.122	0.414206	-1.14592
6.123	0.420039	-1.14357
6.124	0.425877	-1.14122
6.125	0.43172	-1.13887
6.126	0.437568	-1.13652
6.127	0.443421	-1.13417
6.128	0.449279	-1.13183
6.129	0.455142	-1.12949
6.13	0.46101	-1.12714
6.131	0.466884	-1.1248
6.132	0.472762	-1.12246
6.133	0.478646	-1.12012
6.134	0.484535	-1.11779
6.135	0.490429	-1.11545
6.136	0.496329	-1.11311
6.137	0.502234	-1.11077
6.138	0.508144	-1.10843
6.139	0.51406	-1.10609
6.14	0.519981	-1.10375
6.141	0.525907	-1.10141
6.142	0.531839	-1.09907
6.143	0.537777	-1.09673
6.144	0.54372	-1.09438
6.145	0.549669	-1.09204
6.146	0.555623	-1.08969
6.147	0.561582	-1.08734
6.148	0.567547	-1.08499
6.149	0.573518	-1.08263
6.15	0.579494	-1.08028
6.151	0.585476	-1.07792
6.152	0.591463	-1.07556
6.153	0.597456	-1.07319
6.154	0.603454	-1.07083
6.155	0.609457	-1.06845
6.156	0.615467	-1.06608
6.157	0.621481	-1.0637
6.158	0.627501	-1.06132
6.159	0.633526	-1.05894
6.16	0.639557	-1.05655
6.161	0.645593	-1.05415
6.162	0.651634	-1.05175
6.163	0.657681	-1.04935
6.164	0.663733	-1.04694
6.165	0.66979	-1.04453
6.166	0.675852	-1.04211
6.167	0.681919	-1.03969
6.168	0.687991	-1.03726
6.169	0.694069	-1.03482
6.17	0.700151	-1.03238
6.171	0.706238	-1.02994
6.172	0.71233	-1.02748
6.173	0.718427	-1.02503
6.174	0.724528	-1.02256
6.175	0.730634	-1.02009
6.176	0.736745	-1.01761
6.177	0.74286	-1.01513
6.178	0.74898	-1.01263
6.179	0.755104	-1.01014
6.18	0.761232	-1.00763
6.181	0.767364	-1.00512
6.182	0.773501	-1.00259
6.183	0.779642	-1.00007
6.184	0.785787	-0.997528
6.185	0.791935	-0.994984
6.186	0.798088	-0.992431
6.187	0.804244	-0.98987
6.188	0.810403	-0.987301
6.189	0.816566	-0.984723
6.19	0.822733	-0.982137
6.191	0.828903	-0.979542
6.192	0.835076	-0.976939
6.193	0.841253	-0.974326
6.194	0.847432	-0.971705
6.195	0.853614	-0.969074
6.196	0.859799	-0.966435
6.197	0.865987	-0.963785
6.198	0.872177	-0.961127
6.199	0.87837	-0.958459
6.2	0.884565	-0.955781
6.201	0.890763	-0.953094
6.202	0.896962	-0.950397
6.203	0.903164	-0.94769
6.204	0.909368	-0.944973
6.205	0.915573	-0.942246
6.206	0.92178	-0.939509
6.207	0.927988	-0.936762
6.208	0.934198	-0.934004
6.209	0.940409	-0.931236
6.21	0.946622	-0.928458
6.211	0.952835	-0.925669
6.212	0.959049	-0.922869
6.213	0.965264	-0.920059
6.214	0.97148	-0.917238
6.215	0.977696	-0.914407
6.216	0.983913	-0.911565
6.217	0.99013	-0.908711
6.218	0.996347	-0.905847
6.219	1.00256	-0.902972
6.22	1.00878	-0.900086
6.221	1.015	-0.897188
6.222	1.02121	-0.89428
6.223	1.02743	-0.89136
6.224	1.03364	-0.88843
6.225	1.03986	-0.885487
6.226	1.04607	-0.882534
6.227	1.05228	-0.879569
6.228	1.05849	-0.876593
6.229	1.0647	-0.873606
6.23	1.07091	-0.870607
6.231	1.07712	-0.867597
6.232	1.08332	-0.864575
6.233	1.08952	-0.861542
6.234	1.09572	-0.858497
6.235	1.10192	-0.855441
6.236	1.10812	-0.852373
6.237	1.11431	-0.849294
6.238	1.1205	-0.846203
6.239	1.12669	-0.843101
6.24	1.13287	-0.839986
6.241	1.13905	-0.836861
6.242	1.14523	-0.833723
6.243	1.15141	-0.830575
6.244	1.15758	-0.827414
6.245	1.16374	-0.824242
6.246	1.16991	-0.821058
6.247	1.17607	-0.817863
6.248	1.18222	-0.814656
6.249	1.18837	-0.811437
6.25	1.19452	-0.808207
6.251	1.20066	-0.804965
6.252	1.2068	-0.801711
6.253	1.21293	-0.798446
6.254	1.21906	-0.79517
6.255	1.22518	-0.791881
6.256	1.2313	-0.788582
6.257	1.23741	-0.78527
6.258	1.24352	-0.781947
6.259	1.24962	-0.778613
6.26	1.25571	-0.775267
6.261	1.2618	-0.77191
6.262	1.26788	-0.768541
6.263	1.27396	-0.765161
6.264	1.28003	-0.761769
6.265	1.28609	-0.758366
6.266	1.29215	-0.754952
6.267	1.29819	-0.751526
6.268	1.30424	-0.748089
6.269	1.31027	-0.74464
6.27	1.3163	-0.74118
6.271	1.32232	-0.737709
6.272	1.32833	-0.734227
6.273	1.33433	-0.730734
6.274	1.34033	-0.727229
6.275	1.34632	-0.723713
6.276	1.3523	-0.720186
6.277	1.35827	-0.716648
6.278	1.36423	-0.713099
6.279	1.37019	-0.709538
6.28	1.37613	-0.705967
6.281	1.38207	-0.702384
6.282	1.38799	-0.698791
6.283	1.39391	-0.695187
6.284	1.39982	-0.691572
6.285	1.40572	-0.687945
6.286	1.4116	-0.684308
6.287	1.41748	-0.68066
6.288	1.42335	-0.677002
6.289	1.42921	-0.673332
6.29	1.43506	-0.669652
6.291	1.44089	-0.665961
6.292	1.44672	-0.662259
6.293	1.45253	-0.658546
6.294	1.45834	-0.654823
6.295	1.46413	-0.651089
6.296	1.46991	-0.647345
6.297	1.47568	-0.64359
6.298	1.48144	-0.639824
6.299	1.48719	-0.636048
6.3	1.49292	-0.632261
6.301	1.49864	-0.628464
6.302	1.50435	-0.624656
6.303	1.51005	-0.620838
6.304	1.51573	-0.617009
6.305	1.5214	-0.61317
6.306	1.52706	-0.60932
6.307	1.5327	-0.60546
6.308	1.53833	-0.60159
6.309	1.54395	-0.597709
6.31	1.54955	-0.593818
6.311	1.55514	-0.589916
6.312	1.56071	-0.586004
6.313	1.56627	-0.582082
6.314	1.57181	-0.578149
6.315	1.57734	-0.574206
6.316	1.58286	-0.570253
6.317	1.58836	-0.566289
6.318	1.59384	-0.562315
6.319	1.59931	-0.558331
6.32	1.60476	-0.554336
6.321	1.61019	-0.550331
6.322	1.61561	-0.546316
6.323	1.62101	-0.542291
6.324	1.6264	-0.538255
6.325	1.63176	-0.534209
6.326	1.63711	-0.530152
6.327	1.64244	-0.526085
6.328	1.64776	-0.522008
6.329	1.65305	-0.51792
6.33	1.65833	-0.513822
6.331	1.66359	-0.509714
6.332	1.66883	-0.505595
6.333	1.67405	-0.501466
6.334	1.67925	-0.497327
6.335	1.68443	-0.493176
6.336	1.68959	-0.489016
6.337	1.69473	-0.484845
6.338	1.69984	-0.480663
6.339	1.70494	-0.476471
6.34	1.71002	-0.472268
6.341	1.71507	-0.468055
6.342	1.7201	-0.463831
6.343	1.72511	-0.459596
6.344	1.73009	-0.455351
6.345	1.73505	-0.451094
6.346	1.73999	-0.446827
6.347	1.74491	-0.44255
6.348	1.74979	-0.438261
6.349	1.75466	-0.433961
6.35	1.7595	-0.429651
6.351	1.76431	-0.425329
6.352	1.7691	-0.420997
6.353	1.77386	-0.416653
6.354	1.77859	-0.412298
6.355	1.78329	-0.407932
6.356	1.78797	-0.403555
6.357	1.79262	-0.399167
6.358	1.79724	-0.394767
6.359	1.80183	-0.390356
6.36	1.80638	-0.385933
6.361	1.81091	-0.381499
6.362	1.81541	-0.377054
6.363	1.81987	-0.372596
6.364	1.8243	-0.368128
6.365	1.8287	-0.363647
6.366	1.83307	-0.359155
6.367	1.8374	-0.354651
6.368	1.84169	-0.350135
6.369	1.84595	-0.345607
6.37	1.85017	-0.341067
6.371	1.85436	-0.336516
6.372	1.85851	-0.331952
6.373	1.86261	-0.327376
6.374	1.86668	-0.322789
6.375	1.87071	-0.318189
6.376	1.8747	-0.313577
6.377	1.87864	-0.308952
6.378	1.88255	-0.304316
6.379	1.8864	-0.299667
6.38	1.89022	-0.295006
6.381	1.89399	-0.290333
6.382	1.89771	-0.285647
6.383	1.90138	-0.280949
6.384	1.90501	-0.276239
6.385	1.90858	-0.271517
6.386	1.91211	-0.266783
6.387	1.91558	-0.262036
6.388	1.919	-0.257277
6.389	1.92237	-0.252507
6.39	1.92568	-0.247724
6.391	1.92894	-0.242929
6.392	1.93214	-0.238123
6.393	1.93528	-0.233304
6.394	1.93836	-0.228475
6.395	1.94138	-0.223633
6.396	1.94434	-0.218781
6.397	1.94724	-0.213917
6.398	1.95007	-0.209042
6.399	1.95284	-0.204157
6.4	1.95554	-0.199261
6.401	1.95817	-0.194354
6.402	1.96073	-0.189438
6.403	1.96322	-0.184511
6.404	1.96564	-0.179576
6.405	1.96798	-0.174631
6.406	1.97025	-0.169677
6.407	1.97245	-0.164715
6.408	1.97457	-0.159745
6.409	1.97661	-0.154767
6.41	1.97857	-0.149782
6.411	1.98045	-0.144791
6.412	1.98224	-0.139793
6.413	1.98396	-0.134789
6.414	1.98558	-0.129781
6.415	1.98713	-0.124768
6.416	1.98859	-0.119751
6.417	1.98995	-0.11473
6.418	1.99123	-0.109707
6.419	1.99243	-0.104682
6.42	1.99353	-0.0996559
6.421	1.99453	-0.094629
6.422	1.99545	-0.0896023
6.423	1.99627	-0.0845765
6.424	1.997	-0.0795524
6.425	1.99764	-0.0745307
6.426	1.99818	-0.0695125
6.427	1.99863	-0.0644983
6.428	1.99898	-0.0594891
6.429	1.99923	-0.0544857
6.43	1.99939	-0.049489
6.431	1.99945	-0.0444999
6.432	1.99941	-0.0395191
6.433	1.99928	-0.0345476
6.434	1.99905	-0.0295862
6.435	1.99873	-0.0246358
6.436	1.99831	-0.0196972
6.437	1.99779	-0.0147713
6.438	1.99718	-0.00985898
6.439	1.99647	-0.00496099
6.44	1.99567	-7.81863e-05
6.441	1.99478	0.00478863
6.442	1.99379	0.00963868
6.443	1.99271	0.0144712
6.444	1.99154	0.0192854
6.445	1.99028	0.0240806
6.446	1.98892	0.028856
6.447	1.98748	0.033611
6.448	1.98595	0.038345
6.449	1.98434	0.0430572
6.45	1.98263	0.047747
6.451	1.98085	0.0524139
6.452	1.97898	0.0570573
6.453	1.97702	0.0616767
6.454	1.97499	0.0662714
6.455	1.97288	0.0708411
6.456	1.97068	0.0753853
6.457	1.96841	0.0799035
6.458	1.96607	0.0843954
6.459	1.96364	0.0888605
6.46	1.96115	0.0932984
6.461	1.95858	0.0977088
6.462	1.95594	0.102091
6.463	1.95323	0.106446
6.464	1.95045	0.110772
6.465	1.94761	0.11507
6.466	1.9447	0.119338
6.467	1.94172	0.123578
6.468	1.93868	0.127788
6.469	1.93558	0.131969
6.47	1.93241	0.13612
6.471	1.92919	0.140241
6.472	1.92591	0.144333
6.473	1.92257	0.148394
6.474	1.91917	0.152425
6.475	1.91572	0.156426
6.476	1.91222	0.160397
6.477	1.90866	0.164338
6.478	1.90505	0.168248
6.479	1.90138	0.172127
6.48	1.89767	0.175976
6.481	1.89391	0.179795
6.482	1.8901	0.183583
6.483	1.88625	0.18734
6.484	1.88235	0.191067
6.485	1.8784	0.194764
6.486	1.87441	0.19843
6.487	1.87038	0.202066
6.488	1.8663	0.205671
6.489	1.86219	0.209246
6.49	1.85803	0.21279
6.491	1.85383	0.216304
6.492	1.8496	0.219788
6.493	1.84532	0.223242
6.494	1.84101	0.226666
6.495	1.83667	0.23006
6.496	1.83228	0.233423
6.497	1.82786	0.236757
6.498	1.82341	0.240061
6.499	1.81892	0.243335
6.5	1.8144	0.246579
6.501	1.80985	0.249794
6.502	1.80527	0.252979
6.503	1.80065	0.256134
6.504	1.79601	0.259261
6.505	1.79133	0.262358
6.506	1.78662	0.265425
6.507	1.78189	0.268464
6.508	1.77713	0.271474
6.509	1.77234	0.274454
6.51	1.76752	0.277406
6.511	1.76268	0.280329
6.512	1.75781	0.283223
6.513	1.75291	0.286088
6.514	1.74799	0.288925
6.515	1.74305	0.291734
6.516	1.73808	0.294514
6.517	1.73308	0.297266
6.518	1.72807	0.29999
6.519	1.72303	0.302685
6.52	1.71796	0.305353
6.521	1.71288	0.307993
6.522	1.70777	0.310605
6.523	1.70265	0.313189
6.524	1.6975	0.315745
6.525	1.69233	0.318274
6.526	1.68714	0.320775
6.527	1.68193	0.323249
6.528	1.6767	0.325695
6.529	1.67145	0.328114
6.53	1.66619	0.330506
6.531	1.6609	0.332871
6.532	1.6556	0.335208
6.533	1.65028	0.337519
6.534	1.64494	0.339803
6.535	1.63958	0.34206
6.536	1.63421	0.34429
6.537	1.62882	0.346493
6.538	1.62341	0.34867
6.539	1.61799	0.350821
6.54	1.61255	0.352944
6.541	1.6071	0.355042
6.542	1.60163	0.357113
6.543	1.59614	0.359158
6.544	1.59065	0.361176
6.545	1.58513	0.363169
6.546	1.5796	0.365135
6.547	1.57406	0.367075
6.548	1.5685	0.36899
6.549	1.56293	0.370878
6.55	1.55735	0.372741
6.551	1.55175	0.374578
6.552	1.54614	0.376389
6.553	1.54052	0.378174
6.554	1.53488	0.379934
6.555	1.52924	0.381668
6.556	1.52357	0.383377
6.557	1.5179	0.38506
6.558	1.51222	0.386718
6.559	1.50652	0.388351
6.56	1.50081	0.389958
6.561	1.4951	0.39154
6.562	1.48937	0.393097
6.563	1.48362	0.394628
6.564	1.47787	0.396135
6.565	1.47211	0.397616
6.566	1.46634	0.399072
6.567	1.46055	0.400504
6.568	1.45476	0.40191
6.569	1.44896	0.403292
6.57	1.44314	0.404648
6.571	1.43732	0.40598
6.572	1.43149	0.407287
6.573	1.42565	0.40857
6.574	1.4198	0.409827
6.575	1.41393	0.41106
6.576	1.40807	0.412268
6.577	1.40219	0.413452
6.578	1.3963	0.414611
6.579	1.3904	0.415746
6.58	1.3845	0.416856
6.581	1.37859	0.417942
6.582	1.37267	0.419003
6.583	1.36674	0.42004
6.584	1.3608	0.421052
6.585	1.35486	0.42204
6.586	1.34891	0.423004
6.587	1.34295	0.423943
6.588	1.33698	0.424858
6.589	1.33101	0.425749
6.59	1.32503	0.426616
6.591	1.31904	0.427458
6.592	1.31304	0.428277
6.593	1.30704	0.429071
6.594	1.30103	0.429841
6.595	1.29501	0.430586
6.596	1.28899	0.431308
6.597	1.28296	0.432006
6.598	1.27693	0.432679
6.599	1.27089	0.433329
6.6	1.26484	0.433955
6.601	1.25879	0.434556
6.602	1.25273	0.435134
6.603	1.24666	0.435687
6.604	1.24059	0.436217
6.605	1.23451	0.436722
6.606	1.22843	0.437204
6.607	1.22234	0.437662
6.608	1.21625	0.438096
6.609	1.21015	0.438505
6.61	1.20405	0.438891
6.611	1.19794	0.439253
6.612	1.19183	0.439592
6.613	1.18571	0.439906
6.614	1.17958	0.440196
6.615	1.17346	0.440463
6.616	1.16732	0.440706
6.617	1.16119	0.440924
6.618	1.15504	0.441119
6.619	1.1489	0.44129
6.62	1.14275	0.441438
6.621	1.13659	0.441561
6.622	1.13044	0.441661
6.623	1.12427	0.441736
6.624	1.11811	0.441788
6.625	1.11194	0.441816
6.626	1.10576	0.44182
6.627	1.09958	0.4418
6.628	1.0934	0.441757
6.629	1.08722	0.441689
6.63	1.08103	0.441598
6.631	1.07484	0.441482
6.632	1.06864	0.441343
6.633	1.06244	0.44118
6.634	1.05624	0.440993
6.635	1.05004	0.440782
6.636	1.04383	0.440547
6.637	1.03762	0.440289
6.638	1.0314	0.440006
6.639	1.02519	0.439699
6.64	1.01897	0.439369
6.641	1.01275	0.439014
6.642	1.00652	0.438635
6.643	1.0003	0.438233
6.644	0.994069	0.437806
6.645	0.987838	0.437355
6.646	0.981605	0.436881
6.647	0.975369	0.436382
6.648	0.969132	0.435859
6.649	0.962893	0.435312
6.65	0.956651	0.43474
6.651	0.950408	0.434145
6.652	0.944163	0.433525
6.653	0.937917	0.432882
6.654	0.931669	0.432214
6.655	0.925419	0.431521
6.656	0.919168	0.430805
6.657	0.912915	0.430064
6.658	0.906662	0.429299
6.659	0.900407	0.428509
6.66	0.89415	0.427695
6.661	0.887893	0.426857
6.662	0.881635	0.425994
6.663	0.875376	0.425107
6.664	0.869116	0.424196
6.665	0.862856	0.423259
6.666	0.856594	0.422299
6.667	0.850332	0.421313
6.668	0.84407	0.420303
6.669	0.837807	0.419269
6.67	0.831544	0.418209
6.671	0.825281	0.417125
6.672	0.819017	0.416016
6.673	0.812753	0.414883
6.674	0.806489	0.413724
6.675	0.800226	0.412541
6.676	0.793962	0.411332
6.677	0.787699	0.410099
6.678	0.781436	0.408841
6.679	0.775173	0.407557
6.68	0.768911	0.406249
6.681	0.762649	0.404915
6.682	0.756388	0.403557
6.683	0.750128	0.402173
6.684	0.743868	0.400764
6.685	0.73761	0.399329
6.686	0.731352	0.397869
6.687	0.725096	0.396384
6.688	0.71884	0.394873
6.689	0.712586	0.393337
6.69	0.706334	0.391775
6.691	0.700082	0.390188
6.692	0.693832	0.388574
6.693	0.687584	0.386936
6.694	0.681338	0.385271
6.695	0.675093	0.383581
6.696	0.668851	0.381864
6.697	0.66261	0.380122
6.698	0.656371	0.378354
6.699	0.650135	0.37656
6.7	0.643901	0.374739
6.701	0.637669	0.372893
6.702	0.63144	0.37102
6.703	0.625213	0.369121
6.704	0.618989	0.367196
6.705	0.612768	0.365244
6.706	0.60655	0.363266
6.707	0.600334	0.361261
6.708	0.594122	0.35923
6.709	0.587913	0.357172
6.71	0.581708	0.355087
6.711	0.575506	0.352975
6.712	0.569307	0.350837
6.713	0.563112	0.348672
6.714	0.556921	0.34648
6.715	0.550734	0.34426
6.716	0.544551	0.342014
6.717	0.538372	0.339741
6.718	0.532197	0.33744
6.719	0.526027	0.335112
6.72	0.519861	0.332756
6.721	0.513699	0.330374
6.722	0.507543	0.327963
6.723	0.501391	0.325525
6.724	0.495244	0.32306
6.725	0.489102	0.320566
6.726	0.482966	0.318045
6.727	0.476835	0.315496
6.728	0.470709	0.312919
6.729	0.464589	0.310314
6.73	0.458475	0.307681
6.731	0.452367	0.30502
6.732	0.446265	0.302331
6.733	0.440169	0.299613
6.734	0.434079	0.296867
6.735	0.427996	0.294093
6.736	0.421919	0.29129
6.737	0.415849	0.288459
6.738	0.409786	0.285599
6.739	0.40373	0.28271
6.74	0.397681	0.279793
6.741	0.391639	0.276846
6.742	0.385605	0.273871
6.743	0.379579	0.270867
6.744	0.37356	0.267834
6.745	0.367549	0.264772
6.746	0.361546	0.26168
6.747	0.355552	0.25856
6.748	0.349566	0.25541
6.749	0.343588	0.252231
6.75	0.337619	0.249022
6.751	0.331659	0.245784
6.752	0.325708	0.242517
6.753	0.319767	0.23922
6.754	0.313834	0.235893
6.755	0.307911	0.232536
6.756	0.301998	0.22915
6.757	0.296095	0.225735
6.758	0.290202	0.222289
6.759	0.284318	0.218813
6.76	0.278446	0.215308
6.761	0.272583	0.211772
6.762	0.266732	0.208207
6.763	0.260891	0.204612
6.764	0.255061	0.200986
6.765	0.249243	0.19733
6.766	0.243436	0.193645
6.767	0.23764	0.189929
6.768	0.231856	0.186183
6.769	0.226084	0.182406
6.77	0.220325	0.1786
6.771	0.214577	0.174763
6.772	0.208842	0.170896
6.773	0.203119	0.166998
6.774	0.197409	0.163071
6.775	0.191712	0.159112
6.776	0.186028	0.155124
6.777	0.180357	0.151105
6.778	0.1747	0.147056
6.779	0.169056	0.142977
6.78	0.163427	0.138867
6.781	0.157811	0.134727
6.782	0.152209	0.130557
6.783	0.146621	0.126356
6.784	0.141048	0.122126
6.785	0.135489	0.117865
6.786	0.129945	0.113573
6.787	0.124416	0.109252
6.788	0.118903	0.1049
6.789	0.113404	0.100519
6.79	0.107921	0.0961069
6.791	0.102453	0.0916652
6.792	0.0970007	0.0871935
6.793	0.0915644	0.0826919
6.794	0.0861441	0.0781604
6.795	0.0807399	0.0735992
6.796	0.0753519	0.0690082
6.797	0.0699804	0.0643876
6.798	0.0646253	0.0597374
6.799	0.059287	0.0550577
6.8	0.0539654	0.0503486
6.801	0.0486607	0.0456102
6.802	0.043373	0.0408425
6.803	0.0381026	0.0360456
6.804	0.0328494	0.0312197
6.805	0.0276135	0.0263648
6.806	0.0223952	0.0214811
6.807	0.0171945	0.0165686
6.808	0.0120115	0.0116275
6.809	0.00684634	0.00665789
6.81	0.00169906	0.00165987
6.811	-0.00343022	-0.00336644
6.812	-0.00854142	-0.0084209
6.813	-0.0136344	-0.0135034
6.814	-0.0187092	-0.0186138
6.815	-0.0237656	-0.0237519
6.816	-0.0288037	-0.0289176
6.817	-0.0338232	-0.0341109
6.818	-0.0388242	-0.0393314
6.819	-0.0438066	-0.0445791
6.82	-0.0487704	-0.0498539
6.821	-0.0537155	-0.0551555
6.822	-0.0586417	-0.0604839
6.823	-0.0635492	-0.0658388
6.824	-0.0684379	-0.0712202
6.825	-0.0733076	-0.0766277
6.826	-0.0781585	-0.0820614
6.827	-0.0829904	-0.0875209
6.828	-0.0878033	-0.0930062
6.829	-0.0925973	-0.098517
6.83	-0.0973723	-0.104053
6.831	-0.102128	-0.109615
6.832	-0.106865	-0.115201
6.833	-0.111583	-0.120813
6.834	-0.116282	-0.126449
6.835	-0.120962	-0.132109
6.836	-0.125623	-0.137794
6.837	-0.130264	-0.143503
6.838	-0.134887	-0.149236
6.839	-0.139491	-0.154993
6.84	-0.144076	-0.160773
6.841	-0.148642	-0.166577
6.842	-0.153189	-0.172403
6.843	-0.157717	-0.178253
6.844	-0.162226	-0.184126
6.845	-0.166717	-0.190022
6.846	-0.171189	-0.195939
6.847	-0.175642	-0.20188
6.848	-0.180076	-0.207842
6.849	-0.184492	-0.213826
6.85	-0.188889	-0.219832
6.851	-0.193268	-0.225859
6.852	-0.197628	-0.231908
6.853	-0.20197	-0.237978
6.854	-0.206293	-0.244069
6.855	-0.210598	-0.250181
6.856	-0.214885	-0.256313
6.857	-0.219154	-0.262466
6.858	-0.223404	-0.268639
6.859	-0.227637	-0.274832
6.86	-0.231851	-0.281045
6.861	-0.236048	-0.287278
6.862	-0.240227	-0.293531
6.863	-0.244388	-0.299803
6.864	-0.248532	-0.306094
6.865	-0.252658	-0.312404
6.866	-0.256766	-0.318733
6.867	-0.260857	-0.32508
6.868	-0.26493	-0.331447
6.869	-0.268987	-0.337831
6.87	-0.273026	-0.344234
6.871	-0.277047	-0.350655
6.872	-0.281052	-0.357094
6.873	-0.28504	-0.36355
6.874	-0.289011	-0.370024
6.875	-0.292965	-0.376516
6.876	-0.296903	-0.383025
6.877	-0.300823	-0.389551
6.878	-0.304728	-0.396094
6.879	-0.308615	-0.402654
6.88	-0.312486	-0.409231
6.881	-0.316341	-0.415824
6.882	-0.32018	-0.422433
6.883	-0.324002	-0.429059
6.884	-0.327808	-0.435701
6.885	-0.331599	-0.442359
6.886	-0.335373	-0.449033
6.887	-0.339131	-0.455723
6.888	-0.342873	-0.462428
6.889	-0.3466	-0.469149
6.89	-0.350311	-0.475885
6.891	-0.354006	-0.482637
6.892	-0.357686	-0.489403
6.893	-0.36135	-0.496185
6.894	-0.364999	-0.502981
6.895	-0.368633	-0.509793
6.896	-0.372251	-0.516619
6.897	-0.375854	-0.523459
6.898	-0.379441	-0.530314
6.899	-0.383014	-0.537183
6.9	-0.386571	-0.544066
6.901	-0.390114	-0.550964
6.902	-0.393641	-0.557875
6.903	-0.397153	-0.564801
6.904	-0.400651	-0.57174
6.905	-0.404133	-0.578692
6.906	-0.407601	-0.585659
6.907	-0.411054	-0.592639
6.908	-0.414493	-0.599632
6.909	-0.417916	-0.606638
6.91	-0.421325	-0.613658
6.911	-0.42472	-0.620691
6.912	-0.428099	-0.627736
6.913	-0.431465	-0.634795
